region_name,date,wind_speed,water_temp
남해,2024-03-08,8.4,12.9
남해,2024-03-09,7.1,12.8
남해,2024-03-10,4.0,12.8
남해,2024-03-11,6.3,12.4
남해,2024-03-12,9.0,12.4
남해,2024-03-13,5.1,12.9
남해,2024-03-14,1.3,12.6
남해,2024-03-15,2.5,12.8
남해,2024-03-16,5.3,12.3
남해,2024-03-17,9.7,11.9
남해,2024-03-18,7.5,12.3
남해,2024-03-19,7.8,12.0
남해,2024-03-20,8.3,12.0
남해,2024-03-21,4.4,12.3
남해,2024-03-22,11.4,11.7
남해,2024-03-23,4.8,11.8
남해,2024-03-24,4.8,12.0
남해,2024-03-25,5.9,12.0
남해,2024-03-26,11.7,12.2
남해,2024-03-27,4.6,12.5
남해,2024-03-28,8.9,12.1
남해,2024-03-29,7.3,12.2
남해,2024-03-30,5.1,12.2
남해,2024-03-31,6.0,12.5
남해,2024-04-01,2.9,13.2
남해,2024-04-02,8.2,12.5
남해,2024-04-03,6.2,12.5
남해,2024-04-04,6.0,12.4
남해,2024-04-05,3.8,13.0
남해,2024-04-06,4.1,13.0
남해,2024-04-07,3.6,13.3
남해,2024-04-08,3.8,13.3
남해,2024-04-09,6.3,13.1
남해,2024-04-10,4.3,13.3
남해,2024-04-11,4.0,13.5
남해,2024-04-12,4.6,13.5
남해,2024-04-13,4.6,13.8
남해,2024-04-14,8.2,13.4
남해,2024-04-15,5.8,13.0
남해,2024-04-16,2.5,13.7
남해,2024-04-17,3.8,13.6
남해,2024-04-18,5.9,13.6
남해,2024-04-19,4.3,14.0
남해,2024-04-20,8.7,13.4
남해,2024-04-21,5.0,13.1
남해,2024-04-22,2.4,13.6
남해,2024-04-23,5.2,13.5
남해,2024-04-24,4.8,13.7
남해,2024-04-25,2.1,14.8
남해,2024-04-26,3.5,14.7
남해,2024-04-27,3.4,15.3
남해,2024-04-28,4.2,15.7
남해,2024-04-29,5.7,15.3
남해,2024-04-30,7.2,15.1
남해,2024-05-01,5.9,14.8
남해,2024-05-02,3.7,15.2
남해,2024-05-03,5.1,15.4
남해,2024-05-04,5.4,15.4
남해,2024-05-05,7.2,14.9
남해,2024-05-06,4.6,15.0
남해,2024-05-07,6.3,15.2
남해,2024-05-08,7.9,15.3
남해,2024-05-09,2.5,16.2
남해,2024-05-10,6.1,15.5
남해,2024-05-11,8.3,15.0
남해,2024-05-12,6.2,14.9
남해,2024-05-13,5.6,15.3
남해,2024-05-14,0.9,17.3
남해,2024-05-15,5.9,16.2
남해,2024-05-16,8.4,15.4
남해,2024-05-17,8.3,15.7
남해,2024-05-18,5.9,15.6
남해,2024-05-19,4.4,16.6
남해,2024-05-20,2.4,17.7
남해,2024-05-21,3.9,17.8
남해,2024-05-22,4.8,18.0
남해,2024-05-23,3.0,18.3
남해,2024-05-24,2.9,19.0
남해,2024-05-25,5.3,18.9
남해,2024-05-26,6.2,19.0
남해,2024-05-27,6.4,18.8
남해,2024-05-28,8.7,18.4
남해,2024-05-29,3.0,19.1
남해,2024-05-30,3.9,19.6
남해,2024-05-31,2.7,19.8
남해,2024-06-01,6.3,19.8
남해,2024-06-02,4.3,20.4
남해,2024-06-03,4.0,20.7
남해,2024-06-04,5.9,20.5
남해,2024-06-05,5.2,20.7
남해,2024-06-06,5.0,20.3
남해,2024-06-07,5.3,20.1
남해,2024-06-08,4.6,20.5
남해,2024-06-09,3.6,20.9
남해,2024-06-10,4.1,21.6
남해,2024-06-11,3.4,22.2
남해,2024-06-12,4.3,22.6
남해,2024-06-13,3.3,23.4
남해,2024-06-14,5.1,23.6
남해,2024-06-15,3.4,23.9
남해,2024-06-16,2.4,24.8
남해,2024-06-17,3.4,24.6
남해,2024-06-18,2.6,25.1
남해,2024-06-19,7.9,24.6
남해,2024-06-20,6.2,23.0
남해,2024-06-21,3.4,23.5
남해,2024-06-22,7.3,23.4
남해,2024-06-23,5.6,23.3
남해,2024-06-24,5.7,23.6
남해,2024-06-25,4.4,23.8
남해,2024-06-26,5.3,23.6
남해,2024-06-27,5.8,23.4
남해,2024-06-28,6.0,23.6
남해,2024-06-29,10.3,23.4
남해,2024-06-30,9.1,23.3
남해,2024-07-01,5.6,23.7
남해,2024-07-02,11.7,23.3
남해,2024-07-03,4.9,24.2
남해,2024-07-04,7.6,24.4
남해,2024-07-05,5.3,24.8
남해,2024-07-06,10.4,24.4
남해,2024-07-07,8.8,24.4
남해,2024-07-08,9.2,24.7
남해,2024-07-09,9.9,24.6
남해,2024-07-10,7.0,24.4
남해,2024-07-11,2.8,24.1
남해,2024-07-12,2.8,24.7
남해,2024-07-13,6.3,25.1
남해,2024-07-14,5.4,24.6
남해,2024-07-15,4.0,24.5
남해,2024-07-16,7.7,24.8
남해,2024-07-17,7.3,24.7
남해,2024-07-18,7.3,24.9
남해,2024-07-19,5.4,25.0
남해,2024-07-20,8.5,25.5
남해,2024-07-21,7.0,25.7
남해,2024-07-22,7.3,25.9
남해,2024-07-23,5.2,26.4
남해,2024-07-24,5.4,27.0
남해,2024-07-25,8.3,27.1
남해,2024-07-26,10.4,28.0
남해,2024-07-27,12.3,28.3
남해,2024-07-28,10.2,28.3
남해,2024-07-29,7.8,28.4
남해,2024-07-30,6.8,28.9
남해,2024-07-31,8.8,29.1
남해,2024-08-01,7.8,28.9
남해,2024-08-02,5.1,29.2
남해,2024-08-03,3.5,30.2
남해,2024-08-04,3.1,31.0
남해,2024-08-05,2.6,31.4
남해,2024-08-06,4.2,30.8
남해,2024-08-07,1.8,31.3
남해,2024-08-08,2.5,31.4
남해,2024-08-09,1.8,31.8
남해,2024-08-10,4.2,31.3
남해,2024-08-11,6.1,30.8
남해,2024-08-12,5.1,30.8
남해,2024-08-13,4.6,30.9
남해,2024-08-14,6.1,31.2
남해,2024-08-15,4.4,30.8
남해,2024-08-16,4.0,30.7
남해,2024-08-17,3.6,30.8
남해,2024-08-18,4.8,30.7
남해,2024-08-19,5.0,30.6
남해,2024-08-20,7.1,30.6
남해,2024-08-21,11.6,30.4
남해,2024-08-22,8.5,30.1
남해,2024-08-23,3.0,30.4
남해,2024-08-24,2.0,30.9
남해,2024-08-25,1.7,30.9
남해,2024-08-26,2.6,30.9
남해,2024-08-27,3.6,30.6
남해,2024-08-28,10.6,30.0
남해,2024-08-29,8.7,29.1
남해,2024-08-30,7.9,29.2
남해,2024-08-31,6.1,29.1
남해,2024-09-01,1.3,29.9
남해,2024-09-02,1.8,29.9
남해,2024-09-03,3.9,29.5
남해,2024-09-04,5.5,29.5
남해,2024-09-05,2.7,29.8
남해,2024-09-06,1.4,30.3
남해,2024-09-07,1.9,30.8
남해,2024-09-08,4.4,30.3
남해,2024-09-09,4.9,30.2
남해,2024-09-10,8.9,29.9
남해,2024-09-11,9.3,29.4
남해,2024-09-12,7.7,29.0
남해,2024-09-13,3.2,29.3
남해,2024-09-14,5.7,29.3
남해,2024-09-15,11.1,29.3
남해,2024-09-16,9.3,29.0
남해,2024-09-17,3.9,29.4
남해,2024-09-18,6.3,29.2
남해,2024-09-19,10.7,28.9
남해,2024-09-20,10.8,28.3
남해,2024-09-21,12.5,27.9
남해,2024-09-22,11.3,27.2
남해,2024-09-23,9.5,26.9
남해,2024-09-24,5.9,27.0
남해,2024-09-25,3.7,27.1
남해,2024-09-26,3.5,27.1
남해,2024-09-27,8.2,26.5
남해,2024-09-28,6.7,26.4
남해,2024-09-29,10.0,26.4
남해,2024-09-30,6.8,26.5
남해,2024-10-01,7.7,26.6
남해,2024-10-02,12.1,26.1
남해,2024-10-03,10.8,25.7
남해,2024-10-04,8.9,25.5
남해,2024-10-05,8.3,25.4
남해,2024-10-06,8.8,25.3
남해,2024-10-07,9.5,25.1
남해,2024-10-08,8.8,24.9
남해,2024-10-09,5.8,24.8
남해,2024-10-10,7.9,24.6
남해,2024-10-11,6.2,24.5
남해,2024-10-12,5.4,24.5
남해,2024-10-13,6.6,23.2
남해,2024-10-14,4.9,23.7
남해,2024-10-15,5.1,23.1
남해,2024-10-16,8.3,23.1
남해,2024-10-17,8.0,23.8
남해,2024-10-18,6.7,24.2
남해,2024-10-19,11.6,23.8
남해,2024-10-20,12.3,23.3
남해,2024-10-21,8.1,23.4
남해,2024-10-22,9.6,23.4
남해,2024-10-23,10.9,23.2
남해,2024-10-24,11.0,23.3
남해,2024-10-25,9.8,23.3
남해,2024-10-26,7.3,23.0
남해,2024-10-27,8.8,22.9
남해,2024-10-28,7.2,22.6
남해,2024-10-29,7.6,22.4
남해,2024-10-30,8.9,22.3
남해,2024-10-31,9.3,22.2
남해,2024-11-01,13.6,22.0
남해,2024-11-02,8.0,19.2
남해,2024-11-03,8.0,19.2
남해,2024-11-04,8.0,19.2
남해,2024-11-05,8.0,19.2
남해,2024-11-06,8.0,19.2
남해,2024-11-07,8.0,19.2
남해,2024-11-08,8.0,19.2
남해,2024-11-09,8.0,19.2
남해,2024-11-10,8.0,19.2
남해,2024-11-11,8.0,19.2
남해,2024-11-12,8.0,19.2
남해,2024-11-13,2.9,21.3
남해,2024-11-14,6.5,21.0
남해,2024-11-15,2.6,20.8
남해,2024-11-16,4.4,21.0
남해,2024-11-17,14.1,21.0
남해,2024-11-18,14.3,21.2
남해,2024-11-19,7.2,21.1
남해,2024-11-20,7.7,20.8
남해,2024-11-21,6.5,20.6
남해,2024-11-22,9.2,20.4
남해,2024-11-23,7.7,19.9
남해,2024-11-24,5.1,19.8
남해,2024-11-25,10.9,19.8
남해,2024-11-26,13.4,19.3
남해,2024-11-27,14.3,19.1
남해,2024-11-28,13.5,18.7
남해,2024-11-29,13.4,18.5
남해,2024-11-30,5.7,18.3
남해,2024-12-01,5.0,18.2
남해,2024-12-02,5.7,18.3
남해,2024-12-03,7.4,18.5
남해,2024-12-04,6.6,18.5
남해,2024-12-05,7.1,18.5
남해,2024-12-06,6.8,18.3
남해,2024-12-07,8.1,18.2
남해,2024-12-08,11.1,18.2
남해,2024-12-09,5.4,18.0
남해,2024-12-10,4.9,17.5
남해,2024-12-11,8.4,17.3
남해,2024-12-12,8.8,17.1
남해,2024-12-13,9.9,17.0
남해,2024-12-14,11.2,17.1
남해,2024-12-15,10.2,16.9
남해,2024-12-16,7.6,16.7
남해,2024-12-17,6.9,16.7
남해,2024-12-18,12.5,16.7
남해,2024-12-19,8.4,16.5
남해,2024-12-20,4.6,16.4
남해,2024-12-21,12.3,16.5
남해,2024-12-22,11.4,16.3
남해,2024-12-23,6.7,16.2
남해,2024-12-24,5.8,16.0
남해,2024-12-25,3.7,15.7
남해,2024-12-26,9.9,15.8
남해,2024-12-27,10.0,15.7
남해,2024-12-28,12.6,15.5
남해,2024-12-29,6.2,15.3
남해,2024-12-30,7.5,15.0
남해,2024-12-31,9.2,15.0
남해,2025-01-01,2.9,15.0
남해,2025-01-02,5.2,14.7
남해,2025-01-03,8.3,14.7
남해,2025-01-04,3.3,14.4
남해,2025-01-05,4.3,14.2
남해,2025-01-06,11.4,14.3
남해,2025-01-07,11.4,14.3
남해,2025-01-08,9.0,14.1
남해,2025-01-09,13.5,14.1
남해,2025-01-10,11.2,13.7
남해,2025-01-11,9.3,13.3
남해,2025-01-12,9.2,13.1
남해,2025-01-13,5.5,13.1
남해,2025-01-14,5.1,13.0
남해,2025-01-15,10.7,13.0
남해,2025-01-16,7.5,12.8
남해,2025-01-17,6.1,12.8
남해,2025-01-18,2.2,12.9
남해,2025-01-19,3.6,12.9
남해,2025-01-20,7.1,12.9
남해,2025-01-21,3.4,13.0
남해,2025-01-22,2.2,12.5
남해,2025-01-23,6.6,12.1
남해,2025-01-24,8.4,12.1
남해,2025-01-25,9.4,12.4
남해,2025-01-26,7.3,11.5
남해,2025-01-27,13.9,12.3
남해,2025-01-28,13.6,12.6
남해,2025-01-29,9.3,12.2
남해,2025-01-30,3.9,12.1
남해,2025-01-31,7.7,12.0
남해,2025-02-01,11.1,12.1
남해,2025-02-02,9.0,12.7
남해,2025-02-03,13.8,12.6
남해,2025-02-04,14.9,11.9
남해,2025-02-05,11.2,11.7
남해,2025-02-06,7.6,11.5
남해,2025-02-07,13.7,11.4
남해,2025-02-08,11.8,11.6
남해,2025-02-09,8.4,11.8
남해,2025-02-10,4.8,11.7
남해,2025-02-11,6.5,11.4
남해,2025-02-12,10.3,11.0
남해,2025-02-13,8.1,11.4
남해,2025-02-14,1.6,11.0
남해,2025-02-15,1.5,10.7
남해,2025-02-16,5.8,10.6
남해,2025-02-17,10.6,10.9
남해,2025-02-18,9.4,10.7
남해,2025-02-19,8.1,10.5
남해,2025-02-20,9.1,10.3
남해,2025-02-21,9.8,10.4
남해,2025-02-22,6.3,10.3
남해,2025-02-23,10.4,10.3
남해,2025-02-24,8.6,10.3
남해,2025-02-25,3.9,8.4
남해,2025-02-26,3.8,8.3
남해,2025-02-27,4.1,7.9
남해,2025-02-28,1.7,8.4
남해,2025-03-01,5.6,8.5
남해,2025-03-02,6.0,8.8
남해,2025-03-03,8.9,8.8
남해,2025-03-04,10.1,9.2
남해,2025-03-05,8.1,8.9
남해,2025-03-06,11.0,8.9
남해,2025-03-07,6.1,9.0
남해,2025-03-08,5.7,8.9
남해,2025-03-09,5.6,8.9
남해,2025-03-10,3.8,8.9
남해,2025-03-11,2.8,9.1
남해,2025-03-12,3.3,9.4
남해,2025-03-13,8.3,9.3
남해,2025-03-14,7.2,9.4
남해,2025-03-15,12.3,9.6
남해,2025-03-16,12.6,10.0
남해,2025-03-17,9.0,10.3
남해,2025-03-18,12.2,10.5
남해,2025-03-19,7.6,10.9
남해,2025-03-20,8.5,10.6
남해,2025-03-21,8.8,10.6
남해,2025-03-22,7.6,10.6
남해,2025-03-23,6.0,10.5
남해,2025-03-24,7.4,10.3
남해,2025-03-25,6.1,10.3
남해,2025-03-26,6.6,10.2
남해,2025-03-27,10.5,10.1
남해,2025-03-28,12.2,10.8
남해,2025-03-29,7.6,10.6
남해,2025-03-30,4.4,10.7
남해,2025-03-31,2.3,10.8
남해,2025-04-01,6.0,10.4
남해,2025-04-02,3.5,10.3
남해,2025-04-03,5.6,10.3
남해,2025-04-04,3.6,10.5
남해,2025-04-05,6.1,10.2
남해,2025-04-06,2.1,10.8
남해,2025-04-07,6.1,10.4
남해,2025-04-08,5.2,11.1
남해,2025-04-09,3.5,11.2
남해,2025-04-10,4.1,11.3
남해,2025-04-11,3.5,11.6
남해,2025-04-12,10.9,11.1
남해,2025-04-13,10.5,10.3
남해,2025-04-14,9.2,10.4
남해,2025-04-15,4.7,10.8
남해,2025-04-16,8.8,10.7
남해,2025-04-17,8.5,11.0
남해,2025-04-18,5.5,11.4
남해,2025-04-19,7.5,11.6
남해,2025-04-20,5.2,11.8
남해,2025-04-21,6.4,12.0
남해,2025-04-22,7.5,12.2
남해,2025-04-23,6.0,12.5
남해,2025-04-24,3.1,13.4
남해,2025-04-25,6.6,12.7
남해,2025-04-26,2.0,13.4
남해,2025-04-27,3.5,13.4
남해,2025-04-28,6.0,13.3
남해,2025-04-29,3.5,13.8
남해,2025-04-30,6.8,13.7
남해,2025-05-01,8.6,13.6
남해,2025-05-02,3.7,13.9
남해,2025-05-03,9.9,13.3
남해,2025-05-04,3.8,13.7
남해,2025-05-05,7.1,13.2
남해,2025-05-06,4.1,13.0
남해,2025-05-07,2.6,13.6
남해,2025-05-08,5.6,13.7
남해,2025-05-09,10.6,13.1
남해,2025-05-10,6.5,13.2
남해,2025-05-11,4.7,13.5
남해,2025-05-12,5.3,13.9
남해,2025-05-13,6.6,14.3
남해,2025-05-14,7.2,14.5
남해,2025-05-15,6.5,14.7
남해,2025-05-16,9.7,14.9
남해,2025-05-17,4.0,15.2
남해,2025-05-18,5.0,14.8
남해,2025-05-19,6.1,15.1
남해,2025-05-20,7.2,15.5
남해,2025-05-21,5.2,15.6
남해,2025-05-22,2.2,16.6
남해,2025-05-23,6.9,16.5
남해,2025-05-24,9.0,16.0
남해,2025-05-25,6.0,16.2
남해,2025-05-26,1.8,17.1
남해,2025-05-27,1.3,18.2
남해,2025-05-28,2.9,18.2
남해,2025-05-29,3.1,18.5
남해,2025-05-30,3.7,18.7
남해,2025-05-31,1.6,19.2
남해,2025-06-01,5.0,19.0
남해,2025-06-02,10.9,17.7
남해,2025-06-03,7.2,17.6
남해,2025-06-04,5.1,18.0
남해,2025-06-05,3.6,18.7
남해,2025-06-06,5.4,19.0
남해,2025-06-07,5.0,19.3
남해,2025-06-08,3.8,19.2
남해,2025-06-09,5.4,19.2
남해,2025-06-10,3.9,19.5
남해,2025-06-11,4.7,19.8
남해,2025-06-12,3.9,20.0
남해,2025-06-13,6.7,20.0
남해,2025-06-14,5.9,20.2
남해,2025-06-15,5.1,20.5
남해,2025-06-16,8.8,20.9
남해,2025-06-17,6.3,21.5
남해,2025-06-18,4.2,22.1
남해,2025-06-19,8.7,21.8
남해,2025-06-20,10.3,21.6
남해,2025-06-21,8.0,21.5
남해,2025-06-22,4.9,21.8
남해,2025-06-23,6.1,21.8
남해,2025-06-24,6.4,21.7
남해,2025-06-25,5.2,22.4
남해,2025-06-26,3.4,23.3
남해,2025-06-27,4.6,23.3
남해,2025-06-28,5.2,23.8
남해,2025-06-29,6.5,24.2
남해,2025-06-30,5.7,24.9
남해,2025-07-01,5.8,25.1
남해,2025-07-02,5.3,25.8
남해,2025-07-03,5.0,26.0
남해,2025-07-04,5.7,26.0
남해,2025-07-05,5.9,26.1
남해,2025-07-06,5.1,27.1
남해,2025-07-07,4.1,27.8
남해,2025-07-08,6.3,28.0
남해,2025-07-09,7.9,27.9
남해,2025-07-10,9.1,27.9
남해,2025-07-11,11.8,27.5
남해,2025-07-12,10.0,27.0
남해,2025-07-13,8.7,26.6
남해,2025-07-14,7.6,26.9
남해,2025-07-15,6.4,27.2
남해,2025-07-16,9.8,27.2
남해,2025-07-17,9.6,26.9
남해,2025-07-18,8.4,27.3
남해,2025-07-19,8.4,27.5
남해,2025-07-20,8.3,27.6
남해,2025-07-21,8.0,27.9
남해,2025-07-22,7.4,28.0
남해,2025-07-23,6.7,28.2
남해,2025-07-24,6.6,28.4
남해,2025-07-25,8.9,28.3
남해,2025-07-26,9.1,28.1
남해,2025-07-27,10.3,28.3
남해,2025-07-28,8.4,28.0
남해,2025-07-29,9.1,27.9
남해,2025-07-30,13.3,27.3
남해,2025-07-31,8.9,26.6
남해,2025-08-01,5.3,26.8
남해,2025-08-02,5.4,27.4
남해,2025-08-03,8.8,27.1
남해,2025-08-04,4.2,27.8
남해,2025-08-05,6.4,27.9
남해,2025-08-06,9.1,26.9
남해,2025-08-07,3.6,26.9
남해,2025-08-08,3.0,27.3
남해,2025-08-09,6.9,27.1
남해,2025-08-10,5.6,27.2
남해,2025-08-11,3.3,27.4
남해,2025-08-12,6.2,27.3
남해,2025-08-13,6.8,26.9
남해,2025-08-14,4.0,27.4
남해,2025-08-15,2.4,27.5
남해,2025-08-16,2.9,28.4
남해,2025-08-17,4.4,28.8
남해,2025-08-18,4.9,28.9
남해,2025-08-19,5.6,28.9
남해,2025-08-20,3.3,28.9
남해,2025-08-21,2.3,29.6
남해,2025-08-22,4.8,29.4
남해,2025-08-23,6.3,29.4
남해,2025-08-24,7.0,29.3
남해,2025-08-25,7.8,29.2
남해,2025-08-26,6.7,29.2
남해,2025-08-27,2.7,29.7
남해,2025-08-28,4.9,29.9
남해,2025-08-29,4.7,29.8
남해,2025-08-30,4.7,29.9
남해,2025-08-31,6.0,29.7
남해,2025-09-01,5.8,29.7
남해,2025-09-02,4.7,29.7
남해,2025-09-03,4.1,29.9
남해,2025-09-04,2.0,30.4
남해,2025-09-05,2.6,30.7
남해,2025-09-06,7.1,30.2
남해,2025-09-07,6.0,30.1
남해,2025-09-08,4.9,30.3
남해,2025-09-09,7.9,29.9
남해,2025-09-10,7.8,29.3
남해,2025-09-11,7.9,29.2
남해,2025-09-12,7.8,29.2
남해,2025-09-13,8.1,28.9
남해,2025-09-14,2.8,29.0
남해,2025-09-15,3.0,29.5
남해,2025-09-16,6.9,29.0
남해,2025-09-17,8.4,28.8
남해,2025-09-18,7.3,28.5
남해,2025-09-19,4.9,28.5
남해,2025-09-20,8.9,28.1
남해,2025-09-21,7.4,27.7
남해,2025-09-22,9.4,27.7
남해,2025-09-23,9.0,27.5
남해,2025-09-24,4.7,27.4
남해,2025-09-25,4.0,27.6
남해,2025-09-26,2.4,27.5
남해,2025-09-27,2.9,27.4
남해,2025-09-28,5.0,27.4
남해,2025-09-29,5.5,27.1
남해,2025-09-30,2.0,27.0
남해,2025-10-01,3.2,27.0
남해,2025-10-02,6.3,26.7
남해,2025-10-03,8.0,26.3
남해,2025-10-04,5.9,26.1
남해,2025-10-05,1.7,26.1
남해,2025-10-06,3.6,26.7
남해,2025-10-07,6.9,27.0
남해,2025-10-08,8.3,26.5
남해,2025-10-09,6.4,26.3
남해,2025-10-10,7.3,26.5
남해,2025-10-11,3.1,26.8
남해,2025-10-12,2.3,26.0
남해,2025-10-13,2.8,25.6
남해,2025-10-14,5.9,25.6
남해,2025-10-15,4.9,25.7
남해,2025-10-16,7.9,25.1
남해,2025-10-17,4.6,25.1
남해,2025-10-18,9.7,24.6
남해,2025-10-19,11.7,24.1
남해,2025-10-20,14.5,23.3
남해,2025-10-21,13.3,22.8
남해,2025-10-22,12.0,22.5
남해,2025-10-23,10.4,22.5
남해,2025-10-24,9.0,22.3
남해,2025-10-25,9.5,21.8
남해,2025-10-26,9.3,21.3
남해,2025-10-27,9.3,20.7
남해,2025-10-28,7.2,20.4
남해,2025-10-29,4.9,20.0
남해,2025-10-30,5.1,19.7
남해,2025-10-31,7.7,19.8
남해,2025-11-01,8.9,19.7
남해,2025-11-02,9.8,19.4
남해,2025-11-03,7.3,19.2
남해,2025-11-04,5.3,19.0
남해,2025-11-05,7.8,19.2
남해,2025-11-06,7.1,19.2
남해,2025-11-07,5.6,19.3
남해,2025-11-08,7.0,19.3
남해,2025-11-09,9.3,18.9
남해,2025-11-10,9.5,18.4
남해,2025-11-11,10.2,18.1
남해,2025-11-12,8.2,18.1
남해,2025-11-13,8.6,18.2
남해,2025-11-14,9.0,18.6
남해,2025-11-15,6.0,18.2
남해,2025-11-16,2.8,18.8
남해,2025-11-17,12.5,18.3
남해,2025-11-18,11.0,18.2
남해,2025-11-19,8.7,18.8
남해,2025-11-20,6.0,18.5
남해,2025-11-21,5.3,18.3
남해,2025-11-22,2.6,18.4
남해,2025-11-23,4.2,18.6
남해,2025-11-24,5.6,18.4
남해,2025-11-25,12.1,18.1
남해,2025-11-26,3.6,18.0
남해,2025-11-27,12.2,18.2
남해,2025-11-28,4.4,18.2
남해,2025-11-29,7.9,18.5
남해,2025-11-30,5.9,18.6
남해,2025-12-01,8.9,18.5
남해,2025-12-02,10.5,18.7
남해,2025-12-03,12.2,18.6
남해,2025-12-04,6.7,18.3
남해,2025-12-05,6.4,18.0
남해,2025-12-06,5.1,17.5
남해,2025-12-07,6.0,17.5
남해,2025-12-08,8.7,17.6
남해,2025-12-09,5.7,17.4
남해,2025-12-10,5.5,17.5
남해,2025-12-11,11.2,17.1
남해,2025-12-12,8.6,16.9
남해,2025-12-13,9.3,16.9
남해,2025-12-14,12.5,17.0
남해,2025-12-15,4.5,17.1
남해,2025-12-16,4.6,16.8
남해,2025-12-17,8.6,17.2
남해,2025-12-18,4.0,17.1
남해,2025-12-19,6.2,16.1
남해,2025-12-20,6.6,16.3
남해,2025-12-21,12.6,17.1
남해,2025-12-22,6.0,16.9
남해,2025-12-23,5.9,16.5
남해,2025-12-24,10.8,16.8
남해,2025-12-25,14.4,16.7
남해,2025-12-26,10.9,16.5
남해,2025-12-27,2.3,16.3
남해,2025-12-28,4.4,16.5
남해,2025-12-29,6.6,16.5
남해,2025-12-30,9.7,16.4
남해,2025-12-31,11.9,16.4
남해,2026-01-01,11.2,16.2
남해,2026-01-02,13.9,16.0
남해,2026-01-03,8.3,15.9
남해,2026-01-04,4.4,15.9
남해,2026-01-05,9.0,15.8
남해,2026-01-06,7.5,15.8
남해,2026-01-07,10.8,15.7
남해,2026-01-08,9.4,15.6
남해,2026-01-09,6.9,15.4
남해,2026-01-10,13.1,15.3
남해,2026-01-11,13.4,15.1
남해,2026-01-12,8.2,14.9
남해,2026-01-13,7.0,15.2
남해,2026-01-14,7.3,15.3
남해,2026-01-15,6.9,14.6
남해,2026-01-16,3.5,15.0
남해,2026-01-17,7.9,14.7
남해,2026-01-18,4.7,14.6
남해,2026-01-19,13.2,14.5
남해,2026-01-20,14.1,14.7
남해,2026-01-21,13.2,14.4
남해,2026-01-22,10.1,14.4
남해,2026-01-23,5.8,14.7
남해,2026-01-24,6.5,14.4
남해,2026-01-25,5.5,14.1
남해,2026-01-26,7.1,13.7
남해,2026-01-27,10.2,13.6
남해,2026-01-28,9.1,13.9
남해,2026-01-29,6.3,13.5
남해,2026-01-30,9.0,13.4
남해,2026-01-31,9.0,13.5
남해,2026-02-01,8.1,13.1
남해,2026-02-02,9.7,12.7
남해,2026-02-03,3.6,12.0
남해,2026-02-04,5.5,11.3
남해,2026-02-05,5.4,11.4
남해,2026-02-06,12.9,12.0
남해,2026-02-07,13.2,12.4
남해,2026-02-08,13.7,12.5
남해,2026-02-09,4.6,11.9
남해,2026-02-10,7.7,11.2
남해,2026-02-11,8.7,13.0
남해,2026-02-12,3.3,12.6
남해,2026-02-13,5.1,11.9
남해,2026-02-14,4.3,11.7
남해,2026-02-15,5.8,11.8
남해,2026-02-16,12.6,12.9
남해,2026-02-17,9.3,12.9
남해,2026-02-18,8.4,12.8
남해,2026-02-19,3.8,12.9
남해,2026-02-20,5.4,12.7
남해,2026-02-21,8.7,11.5
남해,2026-02-22,9.5,11.2
남해,2026-02-23,9.0,11.9
남해,2026-02-24,13.4,11.7
남해,2026-02-25,7.6,12.5
남해,2026-02-26,7.0,11.9
남해,2026-02-27,9.6,11.7
남해,2026-02-28,7.0,12.5
남해,2026-03-01,9.8,12.1
남해,2026-03-02,12.6,12.3
남해,2026-03-03,10.5,13.0
남해,2026-03-04,7.1,13.2
남해,2026-03-05,3.2,13.5
남해,2026-03-06,11.1,13.3
남해,2026-03-07,9.3,13.2
남해,2026-03-08,5.9,13.0
남해,2026-03-09,10.0,13.2
남해,2026-03-10,4.6,13.5
남해,2026-03-11,3.4,13.4
남해,2026-03-12,10.4,13.4
남해,2026-03-13,6.5,13.3
남해,2026-03-14,2.1,13.3
남해,2026-03-15,5.2,13.2
남해,2026-03-16,5.1,13.1
남해,2026-03-17,3.4,13.4
남해,2026-03-18,8.3,13.1
남해,2026-03-19,8.7,13.2
남해,2026-03-20,5.3,13.2
남해,2026-03-21,4.6,13.3
남해,2026-03-22,3.6,13.4
남해,2026-03-23,6.8,13.3
남해,2026-03-24,5.2,13.0
남해,2026-03-25,8.6,13.1
남해,2026-03-26,4.0,13.1
남해,2026-03-27,3.1,12.9
남해,2026-03-28,3.0,13.0
남해,2026-03-29,2.9,12.9
남해,2026-03-30,6.4,12.6
남해,2026-03-31,7.9,12.4
남해,2026-04-01,5.0,12.4
남해,2026-04-02,2.7,12.7
남해,2026-04-03,7.5,12.0
남해,2026-04-04,9.2,12.0
남해,2026-04-05,5.9,12.6
남해,2026-04-06,8.4,12.1
남해,2026-04-07,10.3,12.3
남해,2026-04-08,5.7,12.2
남해,2026-04-09,9.4,11.6
남해,2026-04-10,4.4,12.0
남해,2026-04-11,2.0,12.4
남해,2026-04-12,5.5,12.1
남해,2026-04-13,5.4,12.0
남해,2026-04-14,4.3,12.2
남해,2026-04-15,4.3,12.8
남해,2026-04-16,5.9,13.0
남해,2026-04-17,6.2,12.8
남해,2026-04-18,7.0,13.3
남해,2026-04-19,5.7,13.3
남해,2026-04-20,6.3,13.5
남해,2026-04-21,6.6,13.3
남해,2026-04-22,9.1,13.1
